"ID","time1","x","y","SL","TA","state","track_length","rep","hmm.state"
"1_1",33,-63.5032098686916,207.786087725397,12.5012255327872,0.683239905729956,3,1000,1,3
"1_1",34,-62.0437138006919,215.48231848503,7.83339624160729,1.24783997506623,3,1000,1,3
"1_1",35,-62.2430032447844,204.596578607608,10.8875639590045,-2.97248567703335,3,1000,1,3
"1_1",36,-58.1881346500077,199.001623750137,6.90981035760386,0.645440865436008,3,1000,1,3
"1_1",37,-53.2455987521725,192.937892443968,7.82288300147735,0.0567440183557825,3,1000,1,3
"1_1",38,-44.8360797526642,183.264388464346,12.8178270017523,0.0317331408847569,3,1000,1,3
"1_1",39,-39.7390311603704,177.193150425507,7.9271581084556,-0.0172224834134287,3,1000,1,3
"1_1",40,-32.9025627260725,170.167151462524,9.80316082092841,0.0733366079126064,3,1000,1,3
"1_1",41,-25.0947221560402,158.837346678453,13.7596093989694,-0.16832554911088,3,1000,1,3
"1_1",42,-21.6445606100965,153.390486608456,6.44762741752568,-0.0387685128807798,3,1000,1,3
"1_1",43,-12.3123013900833,141.155013229883,15.3882380715697,0.0869605634311583,3,1000,1,3
"1_1",44,-3.49902747094898,139.551715100994,8.9579217491443,0.739252350194425,3,1000,1,3
"1_1",45,-3.500076935556,139.55173205844,0.00104960159889213,-2.97779876877262,1,1000,1,1
"1_1",46,-3.49864995786801,139.551847786079,0.0014316627425183,-3.04451315215123,1,1000,1,1
"1_1",47,-5.59525539602573,139.681079794889,2.10058450803907,2.99910913086231,1,1000,1,1
"1_1",48,-5.59269814869728,139.681462978896,0.00258579656617372,-2.9312960648552,1,1000,1,1
"1_1",49,-4.54865980560621,140.861262409541,1.57541828045629,0.697634815625101,2,1000,1,1
"1_1",50,-4.54867010793127,140.86125055803,1.57033821129615e-05,-3.13275018624335,1,1000,1,1
"1_1",51,-4.54677380954371,140.863240923211,0.00274909096356002,3.09597547823921,1,1000,1,1
"1_1",52,-4.60738876406472,140.812243720295,0.0792141869669324,3.03143608375968,1,1000,1,1
"1_1",53,-13.3966931159633,137.729397882234,9.31427986757708,-0.362096778058769,3,1000,1,3
"1_1",54,-26.6633410226669,134.421330386378,13.6728657287922,-0.0929736931309533,3,1000,1,3
"1_1",55,-35.6196002407945,130.366480485215,9.8313980136734,0.180760683825305,3,1000,1,3
"1_1",56,-44.6864698524005,140.651291499643,13.7107790499434,-1.27338203737026,3,1000,1,3
"1_1",57,-58.5674410089284,147.557470992515,15.5040857658915,0.386584004557294,3,1000,1,3
"1_1",58,-64.5936989289154,150.134305669597,6.55407212893018,0.0575967367319366,3,1000,1,3
"1_1",59,-73.0374064742824,161.251319828573,13.9600931559413,-0.517152003437639,3,1000,1,3
"1_1",60,-80.6726233718761,170.989478342149,12.3745007296797,0.015367692545345,3,1000,1,3
"1_1",61,-88.1358023565372,182.364766035386,13.6050068232609,-0.0842978059099213,3,1000,1,3
"1_1",62,-89.0860950347437,185.242218467738,3.03031164646492,-0.261665066174476,2,1000,1,2
"1_1",63,-86.6583048025815,180.64669393163,5.1974042726486,-2.97454390021449,2,1000,1,2
"1_1",64,-85.962327436457,180.123249932096,0.87084907693948,0.439926965702448,2,1000,1,2
"1_1",65,-80.9211451342245,177.337569501694,5.75964707813446,0.140017731682619,2,1000,1,2
"1_1",66,-80.1997184259079,176.52719388145,1.08497241502213,-0.338575675299452,2,1000,1,2
"1_1",67,-79.848675965507,174.305659837129,2.24909855699625,-0.570672977836114,2,1000,1,2
"1_1",68,-79.8316271317602,173.778779717258,0.527155881544443,-0.124375378251557,2,1000,1,2
"1_1",69,-76.5688652897375,174.205043291114,3.29048863729326,1.66835877259225,2,1000,1,2
"1_1",70,-75.3793612817286,176.002676138646,2.15555181788722,0.856326817593818,2,1000,1,2
"1_1",71,-76.0397421912277,174.855869713847,1.32335479807658,-3.07950027812431,2,1000,1,2
"1_1",72,-76.5270786665796,173.075173730658,1.84617849211629,0.255331581159215,2,1000,1,2
"1_1",73,-74.6358013410049,172.343943661604,2.02771480640694,1.46900244530679,2,1000,1,2
"1_1",74,-73.5152116946901,172.744528483583,1.19003754353703,0.712250278069142,2,1000,1,2
"1_1",75,-73.5792491479525,172.97423502178,0.238465697975603,1.4993527267853,2,1000,1,2
"1_1",76,-77.7495975441011,175.521182091148,4.88658829035378,0.750649674945763,2,1000,1,2
"1_1",77,-74.7334468184334,173.443220047283,3.66266179925077,3.08659489016696,2,1000,1,2
"1_1",78,-76.4132991214428,172.780491686082,1.80585509957646,-2.16255499001477,2,1000,1,2
"1_1",79,-75.5617372339757,175.410963439821,2.76487600000515,-2.25964861408201,2,1000,1,2
"1_1",80,-73.7455310153693,174.215592527217,2.17428531872048,-1.83981039665125,2,1000,1,2
"1_1",81,-79.6522956743502,180.912731537295,8.92981184890791,2.87566441648371,2,1000,1,2
"1_1",82,-79.5956561210148,183.39280048102,2.48071562349012,-0.745605398545862,2,1000,1,2
"1_1",83,-80.0439168675581,182.868629233275,0.68970514993992,2.45693295756481,2,1000,1,2
"1_1",84,-79.0887456009953,185.206871315943,2.52581238131985,-2.82191122206108,2,1000,1,2
"1_1",85,-79.0009787538579,185.157015868191,0.10093852152178,-1.69957523022025,2,1000,1,2
"1_1",86,-79.4757443099442,184.879798420156,0.54977435984321,-2.09650152823482,2,1000,1,2
"1_1",87,-79.2409894844865,184.809574752759,0.245033041727891,2.32242848860865,2,1000,1,2
"1_1",88,-78.3886520048325,186.391149099686,1.79662366512286,1.3671659839171,2,1000,1,2
"1_1",89,-79.2257103418363,185.994116597043,0.926445609683645,2.50798319105588,2,1000,1,2
"1_1",90,-77.6624699534799,185.28731334772,1.71560232718509,2.27406827718327,2,1000,1,2
"1_1",91,-80.6239398708544,183.172029505323,3.63933095574191,-2.09672276468972,2,1000,1,2
"1_1",92,-79.293421360151,185.753003770181,2.90374028852169,-2.66701285019295,2,1000,1,2
"1_1",93,-79.3212181366097,185.669239776045,0.0882556938396943,-2.98602571203562,1,1000,1,1
"1_1",94,-79.1935408136899,185.669040345867,0.127677478673283,1.88964602308702,1,1000,1,1
"1_1",95,-79.1965873177902,185.669754825439,0.00312916415223645,2.91279342712091,1,1000,1,1
"1_1",96,-79.1961128592605,185.669576080206,0.000507011592063806,3.01166278568735,1,1000,1,1
"1_1",97,-79.196113346444,185.669576404872,5.85453508596742e-07,2.91405605998445,1,1000,1,1
"1_1",98,-79.1525498031585,185.700809459319,0.053603040899683,-1.93175091881506,1,1000,1,1
"1_1",99,-79.152587342154,185.700791127625,4.17759165807362e-05,2.97385264279721,1,1000,1,1
"1_1",100,-79.1525868509454,185.700791297229,5.19664703664553e-07,3.01978117412853,1,1000,1,1
"1_1",101,-79.2300489009564,185.679435740032,0.0803519073519658,3.07813820230451,1,1000,1,1
"1_1",102,-79.227319149786,185.679991987036,0.00278584855678868,3.07360442316037,1,1000,1,1
"1_1",103,-79.3069231847887,185.796050788251,0.140735381934819,1.97097241615746,1,1000,1,1
"1_1",104,-79.3045329074775,185.792477224044,0.00429927747008701,3.12992841269066,1,1000,1,1
"1_1",105,-79.4937697605924,186.037361287518,0.309481487523787,-3.07321467137706,1,1000,1,1
"1_1",106,-79.497397838715,185.998526921629,0.0390034732410298,2.39052890435655,1,1000,1,1
"1_1",107,-79.4916329979421,186.102737124221,0.104369534412526,-3.10370164961025,1,1000,1,1
"1_1",108,-79.5045181223134,185.726502075515,0.376455625944347,-3.12056378769942,1,1000,1,1
"1_1",109,-79.4659060517274,186.063640443007,0.339342262075601,3.0617948073909,1,1000,1,1
"1_1",110,-79.8092506954268,186.055500608072,0.343441117616824,1.70853136752683,1,1000,1,1
"1_1",111,-79.8092506952672,186.055500608094,1.61068225616753e-10,-3.03188919149613,1,1000,1,1
"1_1",112,-79.8094285160973,186.055612165293,0.000209917260625764,2.44789348479268,1,1000,1,1
"1_1",113,-80.1831262574545,184.664597620676,1.44033727481814,1.86863473282242,1,1000,1,1
"1_1",114,-80.1784469228769,184.645110797306,0.0200407698741277,0.498120399415472,1,1000,1,1
"1_1",115,-80.1614304321266,167.834209778471,16.8109096311307,-0.234653905583262,3,1000,1,3
"1_1",116,-76.7860443558586,154.399327254425,13.8524113279519,0.24513358526065,3,1000,1,3
"1_1",117,-73.8042527356098,140.599955431792,14.1178519600489,-0.0333359840379153,3,1000,1,3
"1_1",118,-69.4818810717355,153.345391582157,13.4584189065315,2.60182353494698,3,1000,1,3
"1_1",119,-83.4309788782933,153.191249247052,13.9499494435065,1.90880550967836,3,1000,1,3
"1_1",120,-87.975151238267,157.611598167863,6.33947845006693,-0.782636326070246,3,1000,1,3
"1_1",121,-96.909259046157,165.272777927106,11.7691103158411,0.0627425537679821,3,1000,1,3
"1_1",122,-99.186414018784,165.679276062317,2.31315271940484,0.532193190172357,2,1000,1,2
"1_1",123,-99.1478394758298,165.75983362178,0.0893169398870798,-1.84072605233577,2,1000,1,2
"1_1",124,-98.4320297873103,165.452925454353,0.778829977216661,-1.52926417369372,2,1000,1,2
"1_1",125,-98.0221459218525,164.864720449942,0.716930896514944,-0.557147099013816,2,1000,1,2
"1_1",126,-96.7660140505178,162.667710855273,2.53075451935749,-0.0892154487293304,2,1000,1,2
"1_1",127,-98.3419070487079,161.911043517647,1.74813735203358,-1.64253877279424,2,1000,1,2
"1_1",128,-101.225649534909,163.723031924264,3.40577050202116,-1.00864497041272,2,1000,1,2
"1_1",129,-101.211192249738,163.719532896844,0.0148746861279096,-2.8180497623135,1,1000,1,1
"1_1",130,-101.211192736291,163.719532877263,4.86947178107712e-07,-2.86391097445503,1,1000,1,1
"1_1",131,-100.90255446239,163.70671362135,0.308904382356171,3.05985895307562,1,1000,1,1
"1_1",132,-100.843851244924,163.819493828476,0.127143394875032,1.13238675443785,1,1000,1,1
"1_1",133,-100.853319727715,163.776060780087,0.0444531422819737,-2.87631561108977,1,1000,1,1
"1_1",134,-100.764138189754,163.965376370619,0.209269537992423,2.91599650349855,1,1000,1,1
"1_1",135,-100.76326598631,163.963746533448,0.00184854214246172,-2.20998419613083,1,1000,1,1
"1_1",136,-100.776564413771,163.971504160389,0.01539574449934,-2.5902513591962,1,1000,1,1
"1_1",137,-100.28456535111,163.987332765561,0.492253615934678,-2.58134544118789,1,1000,1,1
"1_1",138,-100.045352718211,163.524342943602,0.521135547603231,-1.12606330110017,1,1000,1,1
"1_1",139,-100.051534429105,163.673724423842,0.149509331442268,2.70605714347459,1,1000,1,1
"1_1",140,-100.051556288727,163.673591179071,0.000135025968911145,2.93762657562487,1,1000,1,1
"1_1",141,-100.065002739814,163.707705340675,0.0366685569501699,-2.60352290945766,1,1000,1,1
"1_1",142,-99.9198222438756,163.024111292098,0.698840611048829,2.97539942548064,1,1000,1,1
"1_1",143,-100.629348399756,163.924737111865,1.14654011404307,-2.68359501700806,1,1000,1,1
"1_1",144,-99.8159087105897,162.877298674443,1.32620187305687,3.13463444062585,1,1000,1,1
"1_1",145,-100.559316179202,163.605972123575,1.04097053745956,-3.00649415790637,1,1000,1,1
"1_1",146,-100.2356530223,163.129994023101,0.575597942375566,2.94335970511233,1,1000,1,1
"1_1",147,-100.303692361337,163.239817700194,0.129192072925237,3.09907677610075,1,1000,1,1
"1_1",148,-99.374069180877,162.679580632382,1.08538694934063,-2.66781978594593,1,1000,1,1
"1_1",149,-99.3849333888969,162.686752646552,0.0130180184036605,3.10048018538967,1,1000,1,1
"1_1",150,-99.3988088343467,162.685581203923,0.0139248075125702,0.667703804662164,1,1000,1,1
"1_1",151,-99.3965988105574,162.68501774983,0.002280720426603,2.80773114261594,1,1000,1,1
"1_1",152,-99.4540541555463,162.682818928302,0.0574974041493161,-2.85370556880425,1,1000,1,1
"1_1",153,-99.4207615288522,162.683517585668,0.0332999566712592,3.12432349388632,1,1000,1,1
"1_1",154,-99.6279766071083,161.467623336647,1.23342487142892,-1.76057882949789,2,1000,1,1
"1_1",155,-99.6104534503042,161.470661304967,0.0177845516080157,1.91125904210265,1,1000,1,1
"1_1",156,-99.6148603218739,161.469710167234,0.00450834559672961,-3.10068520887273,1,1000,1,1
"1_1",157,-99.5135655517189,161.4865873519,0.102691137996442,3.09412071696918,1,1000,1,1
"1_1",158,-100.580016502461,161.487442402595,1.06645129351968,2.97569289235288,1,1000,1,1
"1_1",159,-100.427354931705,161.477385967614,0.152992441219367,3.07661541896951,1,1000,1,1
"1_1",160,-101.280169275483,161.667306771613,0.873706024212663,2.98824852803525,1,1000,1,1
"1_1",161,-101.23477244593,161.627736697879,0.0602217806842788,2.64378719474809,1,1000,1,1
"1_1",162,-101.235448603562,161.628451622557,0.000984025629265081,3.04526203104665,1,1000,1,1
"1_1",163,-101.135199135195,161.487058948498,0.173325832424287,3.00080597589108,1,1000,1,1
"1_1",164,-101.159727336592,161.521487398008,0.0422723408323675,-3.13931689364874,1,1000,1,1
"1_1",165,-101.159359626699,161.520748283589,0.000825530550841983,2.98421257720611,1,1000,1,1
"1_1",166,-101.183362720631,161.550893446598,0.0385341325481238,-2.93078844216281,1,1000,1,1
"1_1",167,-101.183362718475,161.550893449496,3.61175388282145e-09,-1.3122834682196,1,1000,1,1
"1_1",168,-101.238546953907,161.458715475808,0.107434066633246,-3.04120088388103,1,1000,1,1
"1_1",169,-101.167390833759,161.602441312767,0.16037552694821,-3.06185701335255,1,1000,1,1
"1_1",170,-101.189562075453,161.548710091925,0.0581257950597326,-3.07323563238664,1,1000,1,1
"1_1",171,-101.189202218689,161.549490355212,0.000859248326179086,3.10081334661077,1,1000,1,1
"1_1",172,-101.308390991112,161.385537223291,0.202698280551194,2.94512335051522,1,1000,1,1
"1_1",173,-101.308283145651,161.385669195521,0.00017043272299148,3.08505906233151,1,1000,1,1
"1_1",174,-101.648846824374,161.025633206361,0.495590085409084,3.0691120208141,1,1000,1,1
"1_1",175,-101.099933324543,161.333201784092,0.629209393051533,2.8391416547225,1,1000,1,1
"1_1",176,-101.636055423228,161.323616028002,0.536207787539446,2.64873676170371,1,1000,1,1
"1_1",177,-101.635759105048,161.323656011308,0.000299003559771222,-3.02534694337633,1,1000,1,1
"1_1",178,-101.695857917784,161.289972683253,0.0688943675579392,-2.76487342364551,1,1000,1,1
"1_1",179,-100.618006017622,162.698833663967,1.77388105059543,-2.73470415387145,2,1000,1,2
"1_1",180,-101.548261177392,163.055822363666,0.996401321752836,1.85743849364996,2,1000,1,2
"1_1",181,-101.915698038799,163.126121352849,0.374101316491388,0.177384635153992,2,1000,1,2
"1_1",182,-103.476722974056,164.058451299875,1.81825135188078,-0.349360483557732,2,1000,1,2
"1_1",183,-102.736491069379,163.922098147731,0.752685495277912,-2.78535529208984,2,1000,1,2
"1_1",184,-103.140491053807,164.011114720579,0.413690630375019,3.10688122970693,2,1000,1,2
"1_1",185,-104.667241872592,163.880371056959,1.53233872503371,0.302299553429989,2,1000,1,2
"1_1",186,-104.54963576856,164.408173902049,0.54074674200683,-1.87546360431104,2,1000,1,2
"1_1",187,-105.321085900838,164.638394247699,0.805069384676083,1.5000251670113,2,1000,1,2
"1_1",188,-102.900021301076,164.875916586485,2.43268794908876,-2.75378741624601,2,1000,1,2
"1_1",189,-101.525902951623,165.353790951797,1.45484196644403,0.236891384352184,2,1000,1,2
"1_1",190,-100.969295017422,164.919692522156,0.705870979026705,-0.997049009861303,2,1000,1,2
"1_1",191,-98.8521015267761,165.370303301047,2.16461505836152,0.872068956978147,2,1000,1,2
"1_1",192,-97.7471781451427,166.255131694982,1.41554829165033,0.465526777909612,2,1000,1,2
"1_1",193,-99.4916499143209,166.768816040646,1.81853054976802,2.17999062618681,2,1000,1,2
"1_1",194,-103.789922686865,167.717769607209,4.40177937869318,0.0690803623332857,3,1000,1,3
"1_1",195,-114.152514128572,168.151575614851,10.3716676113347,0.175451671305099,3,1000,1,3
"1_1",196,-122.506800785811,168.722618117662,8.37378021513133,-0.0264088115983281,3,1000,1,3
"1_1",197,-131.969292176858,168.359315291877,9.46946314575762,0.106622221854469,3,1000,1,3
"1_1",198,-130.599938336515,167.398247599882,1.6729557820382,2.49125752103081,2,1000,1,2
"1_1",199,-129.393019496175,168.118158277323,1.40532005986601,1.1497919563026,2,1000,1,2
"1_1",200,-129.123124069662,166.562014631354,1.57937537911129,-1.9368979997149,2,1000,1,2
"1_1",201,-130.580138713661,165.042414888456,2.10524940362018,-0.936105957130878,2,1000,1,2
"1_1",202,-132.178750632173,163.766540494861,2.04533995566528,-0.132830841439322,2,1000,1,2
"1_1",203,-131.522113554293,164.81910728484,1.24059223736654,-2.80215347962713,2,1000,1,2
"1_1",204,-133.163186415781,165.996278885678,2.01961707126259,1.50630898369715,2,1000,1,2
"1_1",205,-138.6088120105,168.569616209288,6.02303105578448,0.180806170764241,3,1000,1,3
"1_1",206,-155.185931155519,173.710233953726,17.3558874720528,0.140748680136408,3,1000,1,3
"1_1",207,-160.148112102932,174.192293547662,4.98554121505128,0.203856991904457,3,1000,1,3
"1_1",208,-167.478755154356,171.566826734178,7.78661695064709,0.440759336026146,3,1000,1,3
"1_1",209,-174.9625498297,169.563530855627,7.74728191817759,-0.0823640904535905,3,1000,1,3
"1_1",210,-180.983602103224,167.708606782274,6.3003026751429,0.0372943127160829,3,1000,1,3
"1_1",211,-191.450440739258,161.538153233123,12.1502760476873,0.233834287683574,3,1000,1,3
"1_1",212,-200.241058552625,153.631298016008,11.8234225571574,0.199838563418983,3,1000,1,3
"1_1",213,-204.635793569638,141.783165867563,12.6369272877857,0.48308593559766,3,1000,1,3
"1_1",214,-204.246327866756,141.798252221834,0.389757786075176,1.96470380973474,1,1000,1,1
"1_1",215,-204.380860743061,141.821710290201,0.136562717380638,2.93024475776441,1,1000,1,1
"1_1",216,-204.279307119216,141.801060953169,0.10363172118599,3.11362430727105,1,1000,1,1
"1_1",217,-204.382098806431,141.820508425564,0.104615176447268,-3.12797607573145,1,1000,1,1
"1_1",218,-204.359941587795,141.815579266353,0.0226988754833731,3.10967735681196,1,1000,1,1
"1_1",219,-204.422409481789,141.809660000602,0.0627477130030527,-2.82821952061181,1,1000,1,1
"1_1",220,-207.272847890588,144.539118629654,3.94651029772669,-0.858195038469184,2,1000,1,2
"1_1",221,-207.721451479197,147.932701724549,3.4231055200899,-0.675646438020724,2,1000,1,2
"1_1",222,-208.586683981813,146.569120125325,1.61492478503639,2.44474043064363,2,1000,1,2
"1_1",223,-209.095668953264,146.97467691064,0.650801050458652,-1.67815753950601,2,1000,1,2
"1_1",224,-210.416913583311,147.991073185437,1.6669579358365,0.0170623200373416,2,1000,1,2
"1_1",225,-205.113592991414,148.087515947389,5.30419744228761,-2.4676878814954,2,1000,1,2
"1_1",226,-203.145780724018,147.038809071561,2.22981416963954,-0.507826880248885,2,1000,1,2
"1_1",227,-204.709131990374,150.443740599071,3.74668198397602,2.49087123048523,2,1000,1,2
"1_1",228,-205.986931716931,148.155631121146,2.62072835756831,2.20185203977372,2,1000,1,2
"1_1",229,-204.348806299231,152.848482282722,4.97054392484612,-2.96812793869063,2,1000,1,2
"1_1",230,-203.383450740437,151.438777003441,1.70856089424043,-2.20530164201097,2,1000,1,2
"1_1",231,-203.041523832707,152.060819524497,0.709824561586464,2.03854549274857,2,1000,1,2
"1_1",232,-203.334853750429,151.811437933449,0.385011192803747,2.77799231400044,2,1000,1,2
"1_1",233,-197.05873684235,149.76596229904,6.60103128418802,2.12193880018339,2,1000,1,2
"1_1",234,-197.81267980597,149.513532858278,0.795078999190732,-2.5034530038198,1,1000,1,2
"1_1",235,-197.917397522013,149.542385399539,0.108619837923283,-0.591937051159336,1,1000,1,2
"1_1",236,-211.253091986844,151.882745859588,13.5394990284834,0.0951290973052122,3,1000,1,3
"1_1",237,-199.852101881816,145.501083617256,13.0655343691014,2.80502431696894,3,1000,1,3
"1_1",238,-189.653369245343,138.892058637108,12.1529156410491,-0.0646897813880214,3,1000,1,3
"1_1",239,-190.329205176104,138.295625623984,0.901380355039216,-1.84353916632711,2,1000,1,2
"1_1",240,-192.259946992347,137.278360388258,2.18233648203222,-0.238150502083798,2,1000,1,2
"1_1",241,-190.234359082635,134.099796754674,3.769121005316,1.65324894378516,2,1000,1,2
"1_1",242,-191.851749195415,135.545393360529,2.16926262213181,-2.86753690472909,2,1000,1,2
"1_1",243,-193.204170116848,135.740979526069,1.36649050376487,0.585746399217644,2,1000,1,2
"1_1",244,-193.30282771322,134.965275668173,0.781952553852641,1.58791444834005,2,1000,1,2
"1_1",245,-194.187238266142,132.931440113307,2.21780727078731,-0.283677424487401,2,1000,1,2
"1_1",246,-195.482728813252,133.303716381101,1.34791890602292,-1.44043691644735,2,1000,1,2
"1_1",247,-198.061869032844,131.996036158356,2.89171088410857,0.74907266036405,2,1000,1,2
"1_1",248,-197.139504501429,128.031040742631,4.070865384109,1.33010895522193,2,1000,1,2
"1_1",249,-197.535578572448,127.585641836448,0.596032595888891,-0.955409763637263,2,1000,1,2
"1_1",250,-197.715772814534,131.457100075932,3.87564947653269,-2.36823403182012,2,1000,1,2
"1_1",251,-200.302081848265,131.225492016368,2.59665875910089,1.61359895152678,2,1000,1,2
"1_1",252,-198.89633244495,129.077757558445,2.56688423710043,2.0610337964524,2,1000,1,2
"1_1",253,-197.719513518683,133.435372191194,4.51372441258609,2.29827376319138,2,1000,1,2
"1_1",254,-196.025535231534,133.51969002622,1.69607545074904,-1.25729425214362,2,1000,1,2
"1_1",255,-197.797555834215,134.08830316533,1.86101529233237,2.78135399414751,2,1000,1,2
"1_1",256,-198.670200584102,134.579689475629,1.00148358221888,-0.202340508331879,2,1000,1,2
"1_1",257,-199.0512293222,135.146252517918,0.682771250232342,-0.465902610010403,2,1000,1,2
"1_1",258,-197.837544303282,136.991885504699,2.20893468600628,-1.17374670615991,2,1000,1,2
"1_1",259,-199.136852562205,133.432506284909,3.7891136670701,-2.90990277470201,2,1000,1,2
"1_1",260,-205.321436393908,133.177374943485,6.18984403460522,-1.17955862839614,2,1000,1,2
"1_1",261,-208.235152401528,132.549835781574,2.98052786814612,0.170904355914992,2,1000,1,2
"1_1",262,-208.106881364275,132.547761417917,0.128287809174203,2.91328857125238,1,1000,1,1
"1_1",263,-208.11314283519,132.550105060288,0.00668570696203501,2.79960980546911,1,1000,1,1
"1_1",264,-208.113062153453,132.55007956705,8.46135206966273e-05,-3.08948509840728,1,1000,1,1
"1_1",265,-208.112429170047,132.550639920293,0.000845377872859648,1.03065565919116,1,1000,1,1
"1_1",266,-208.139839673205,132.539884930921,0.0294449567792144,2.79089193036413,1,1000,1,1
"1_1",267,-209.151653746812,132.024744341832,1.13540193150971,0.0970121906250752,1,1000,1,1
"1_1",268,-209.088430031057,132.053457421067,0.0694383118532909,3.0969712144083,1,1000,1,1
"1_1",269,-209.091809326174,132.050975303678,0.00419291571867079,-2.93438082184704,1,1000,1,1
"1_1",270,-208.817238875923,132.225058971014,0.325106221694571,3.07314139549703,1,1000,1,1
"1_1",271,-208.83274389082,132.20903185396,0.0222996405357765,-2.90469887629476,1,1000,1,1
"1_1",272,-208.831879202721,132.209776055946,0.00114084271704355,3.05028818844222,1,1000,1,1
"1_1",273,-208.831327741757,132.201531347974,0.008263130081422,-2.21465911522583,1,1000,1,1
"1_1",274,-208.83132773681,132.201531345678,5.45441249894098e-09,1.06959279819564,1,1000,1,1
"1_1",275,-208.834525470499,132.202278933421,0.00328395922344148,-2.93683819170721,1,1000,1,1
"1_1",276,-208.720072340157,132.179054463127,0.116785680053126,-3.11212942261987,1,1000,1,1
"1_1",277,-208.720079402128,132.179063804583,1.17104323413063e-05,2.41831345353373,1,1000,1,1
"1_1",278,-208.608933502988,132.092740558191,0.140730642587383,-2.8784648996462,1,1000,1,1
"1_1",279,-208.868630665866,132.176511266696,0.272873868316495,-2.79327570898642,1,1000,1,1
"1_1",280,-208.837481882096,132.179508231673,0.0312926273968124,-2.73364023976,1,1000,1,1
"1_1",281,-208.853762991984,132.213503869819,0.0376932083022501,1.92151697240126,1,1000,1,1
"1_1",282,-208.853016827601,132.211276779499,0.00234876405332218,3.01823853720854,1,1000,1,1
"1_1",283,-208.344367474935,133.06976518377,0.997860964380298,2.28342466012829,2,1000,1,2
"1_1",284,-207.373794719708,134.045948290902,1.37656998799212,-0.247634064266578,2,1000,1,2
"1_1",285,-197.203164646751,140.225353989362,11.9007046374194,-0.242310376951266,3,1000,1,3
"1_1",286,-183.794380423077,137.407417097476,13.701688315083,-0.753111308053851,3,1000,1,3
"1_1",287,-176.638128001304,142.096294929507,8.55555515719793,0.787173605117029,3,1000,1,3
"1_1",288,-171.301986051312,139.931356249386,5.75859100814978,-0.965453068130149,3,1000,1,3
"1_1",289,-162.217664228809,141.424292712865,9.20618065534231,0.548307175758623,3,1000,1,3
