"id","brks","type","acc"
"3_3",8600,"True","Missing"
"3_3",8700,"True","Missing"
"3_3",8800,"True","Missing"
"3_3",8900,"True","True"
"3_3",9100,"True","True"
"3_3",9400,"True","True"
"3_3",9500,"True","Missing"
"3_3",9900,"True","True"
"3_3",200,"Model","Accurate"
"3_3",280,"Model","Inaccurate"
"3_3",330,"Model","Inaccurate"
"3_3",450,"Model","Inaccurate"
"3_3",600,"Model","Accurate"
"3_3",1010,"Model","Accurate"
"3_3",1240,"Model","Inaccurate"
"3_3",1320,"Model","Inaccurate"
"3_3",1600,"Model","Accurate"
"3_3",1710,"Model","Inaccurate"
"3_3",1920,"Model","Inaccurate"
"3_3",2100,"Model","Accurate"
"3_3",2190,"Model","Accurate"
"3_3",2300,"Model","Accurate"
"3_3",2350,"Model","Inaccurate"
"3_3",2600,"Model","Accurate"
"3_3",2710,"Model","Inaccurate"
"3_3",2970,"Model","Inaccurate"
"3_3",3090,"Model","Accurate"
"3_3",3180,"Model","Inaccurate"
"3_3",3230,"Model","Inaccurate"
"3_3",3300,"Model","Accurate"
"3_3",3590,"Model","Accurate"
"3_3",3860,"Model","Inaccurate"
"3_3",3960,"Model","Inaccurate"
"3_3",4020,"Model","Inaccurate"
"3_3",4110,"Model","Accurate"
"3_3",4160,"Model","Inaccurate"
"3_3",4300,"Model","Accurate"
"3_3",4470,"Model","Inaccurate"
"3_3",4680,"Model","Inaccurate"
"3_3",4760,"Model","Inaccurate"
"3_3",4850,"Model","Inaccurate"
"3_3",4900,"Model","Accurate"
"3_3",5040,"Model","Inaccurate"
"3_3",5600,"Model","Accurate"
"3_3",5700,"Model","Accurate"
"3_3",5820,"Model","Inaccurate"
"3_3",5950,"Model","Inaccurate"
"3_3",6000,"Model","Inaccurate"
"3_3",6130,"Model","Inaccurate"
"3_3",6300,"Model","Accurate"
"3_3",6440,"Model","Inaccurate"
"3_3",6490,"Model","Inaccurate"
"3_3",6600,"Model","Accurate"
"3_3",6700,"Model","Accurate"
"3_3",6900,"Model","Inaccurate"
"3_3",7070,"Model","Inaccurate"
"3_3",7200,"Model","Accurate"
"3_3",7410,"Model","Accurate"
"3_3",7460,"Model","Inaccurate"
"3_3",7600,"Model","Accurate"
"3_3",7690,"Model","Accurate"
"3_3",7780,"Model","Inaccurate"
"3_3",8020,"Model","Inaccurate"
"3_3",8130,"Model","Inaccurate"
"3_3",8490,"Model","Accurate"
"3_3",8560,"Model","Inaccurate"
"3_3",8880,"Model","Inaccurate"
"3_3",9000,"Model","Inaccurate"
"3_3",9090,"Model","Accurate"
"3_3",9200,"Model","Inaccurate"
"3_3",9260,"Model","Inaccurate"
"3_3",9370,"Model","Inaccurate"
"3_3",9550,"Model","Inaccurate"
"3_3",9610,"Model","Inaccurate"
"3_3",9670,"Model","Inaccurate"
"3_3",9930,"Model","Inaccurate"
"4_3",100,"True","True"
"4_3",200,"True","True"
"4_3",300,"True","True"
"4_3",400,"True","Missing"
"4_3",500,"True","True"
"4_3",600,"True","Missing"
"4_3",900,"True","True"
"4_3",1000,"True","Missing"
"4_3",1200,"True","True"
"4_3",1300,"True","Missing"
"4_3",1400,"True","True"
"4_3",1600,"True","Missing"
"4_3",1700,"True","Missing"
"4_3",1800,"True","True"
"4_3",1900,"True","True"
"4_3",2100,"True","True"
"4_3",2200,"True","True"
"4_3",2300,"True","True"
"4_3",2500,"True","True"
"4_3",2600,"True","Missing"
"4_3",2900,"True","True"
"4_3",3100,"True","True"
"4_3",3200,"True","True"
"4_3",3300,"True","True"
"4_3",3700,"True","True"
"4_3",3800,"True","Missing"
"4_3",3900,"True","Missing"
"4_3",4000,"True","Missing"
"4_3",4100,"True","Missing"
"4_3",4200,"True","Missing"
"4_3",4400,"True","Missing"
"4_3",4500,"True","True"
"4_3",4600,"True","True"
"4_3",4700,"True","True"
"4_3",4800,"True","Missing"
"4_3",5000,"True","Missing"
"4_3",5300,"True","Missing"
"4_3",5400,"True","True"
"4_3",5500,"True","True"
"4_3",5600,"True","True"
"4_3",5700,"True","Missing"
"4_3",5900,"True","True"
"4_3",6100,"True","Missing"
"4_3",6200,"True","True"
"4_3",6300,"True","Missing"
"4_3",6400,"True","Missing"
"4_3",6500,"True","True"
"4_3",6600,"True","True"
"4_3",6700,"True","Missing"
"4_3",6900,"True","True"
"4_3",7000,"True","True"
"4_3",7200,"True","True"
"4_3",7300,"True","True"
"4_3",7400,"True","True"
"4_3",7500,"True","True"
"4_3",7800,"True","True"
"4_3",7900,"True","Missing"
"4_3",8100,"True","True"
"4_3",8200,"True","True"
"4_3",8300,"True","True"
"4_3",8400,"True","True"
"4_3",8500,"True","Missing"
"4_3",8600,"True","Missing"
"4_3",8700,"True","True"
"4_3",8800,"True","Missing"
"4_3",8900,"True","Missing"
"4_3",9100,"True","True"
"4_3",9200,"True","True"
"4_3",9500,"True","True"
"4_3",9700,"True","Missing"
"4_3",9800,"True","Missing"
"4_3",9900,"True","Missing"
"4_3",90,"Model","Accurate"
"4_3",200,"Model","Accurate"
"4_3",320,"Model","Inaccurate"
"4_3",500,"Model","Accurate"
"4_3",560,"Model","Inaccurate"
"4_3",670,"Model","Inaccurate"
"4_3",730,"Model","Inaccurate"
"4_3",910,"Model","Accurate"
"4_3",1080,"Model","Inaccurate"
"4_3",1200,"Model","Accurate"
"4_3",1370,"Model","Inaccurate"
"4_3",1450,"Model","Inaccurate"
"4_3",1500,"Model","Inaccurate"
"4_3",1650,"Model","Inaccurate"
"4_3",1790,"Model","Accurate"
"4_3",1880,"Model","Inaccurate"
"4_3",2090,"Model","Accurate"
"4_3",2200,"Model","Accurate"
"4_3",2300,"Model","Accurate"
"4_3",2480,"Model","Inaccurate"
"4_3",2680,"Model","Inaccurate"
"4_3",2890,"Model","Accurate"
"4_3",3100,"Model","Accurate"
"4_3",3170,"Model","Inaccurate"
"4_3",3300,"Model","Accurate"
"4_3",3520,"Model","Inaccurate"
"4_3",3570,"Model","Inaccurate"
"4_3",3660,"Model","Inaccurate"
"4_3",3710,"Model","Accurate"
"4_3",4260,"Model","Inaccurate"
"4_3",4340,"Model","Inaccurate"
"4_3",4530,"Model","Inaccurate"
"4_3",4580,"Model","Inaccurate"
"4_3",4700,"Model","Accurate"
"4_3",4750,"Model","Inaccurate"
"4_3",5100,"Model","Inaccurate"
"4_3",5150,"Model","Inaccurate"
"4_3",5350,"Model","Inaccurate"
"4_3",5400,"Model","Accurate"
"4_3",5500,"Model","Accurate"
"4_3",5610,"Model","Accurate"
"4_3",5890,"Model","Accurate"
"4_3",6170,"Model","Inaccurate"
"4_3",6350,"Model","Inaccurate"
"4_3",6510,"Model","Accurate"
"4_3",6620,"Model","Inaccurate"
"4_3",6820,"Model","Inaccurate"
"4_3",6870,"Model","Inaccurate"
"4_3",7010,"Model","Accurate"
"4_3",7190,"Model","Accurate"
"4_3",7300,"Model","Accurate"
"4_3",7410,"Model","Accurate"
"4_3",7500,"Model","Accurate"
"4_3",7550,"Model","Inaccurate"
"4_3",7800,"Model","Accurate"
"4_3",7960,"Model","Inaccurate"
"4_3",8080,"Model","Inaccurate"
"4_3",8130,"Model","Inaccurate"
"4_3",8200,"Model","Accurate"
"4_3",8300,"Model","Accurate"
"4_3",8400,"Model","Accurate"
"4_3",8540,"Model","Inaccurate"
"4_3",8650,"Model","Inaccurate"
"4_3",8700,"Model","Accurate"
"4_3",9130,"Model","Inaccurate"
"4_3",9190,"Model","Accurate"
"4_3",9490,"Model","Accurate"
"4_3",9950,"Model","Inaccurate"
"5_3",200,"True","True"
"5_3",300,"True","True"
"5_3",400,"True","True"
"5_3",500,"True","True"
"5_3",600,"True","True"
"5_3",1100,"True","Missing"
"5_3",1200,"True","Missing"
"5_3",1300,"True","Missing"
"5_3",1400,"True","True"
"5_3",1500,"True","True"
"5_3",1700,"True","Missing"
"5_3",1900,"True","True"
"5_3",2500,"True","True"
"5_3",2600,"True","Missing"
"5_3",2700,"True","Missing"
"5_3",2800,"True","Missing"
"5_3",3000,"True","Missing"
"5_3",3200,"True","True"
"5_3",3300,"True","True"
"5_3",3400,"True","True"
"5_3",3500,"True","True"
"5_3",3600,"True","True"
"5_3",3700,"True","True"
"5_3",3800,"True","Missing"
"5_3",3900,"True","True"
"5_3",4100,"True","True"
"5_3",4200,"True","True"
"5_3",4300,"True","True"
"5_3",4400,"True","True"
"5_3",4500,"True","True"
"5_3",4600,"True","True"
"5_3",4700,"True","True"
"5_3",4900,"True","True"
"5_3",5100,"True","Missing"
"5_3",5200,"True","True"
"5_3",5300,"True","True"
"5_3",5400,"True","Missing"
"5_3",5500,"True","True"
"5_3",5700,"True","Missing"
"5_3",6300,"True","True"
"5_3",6600,"True","True"
"5_3",6800,"True","True"
"5_3",7000,"True","Missing"
"5_3",7400,"True","True"
"5_3",7500,"True","True"
"5_3",7600,"True","True"
"5_3",7800,"True","True"
"5_3",7900,"True","Missing"
"5_3",8100,"True","Missing"
"5_3",8600,"True","Missing"
"5_3",8700,"True","Missing"
"5_3",9200,"True","True"
"5_3",9300,"True","True"
"5_3",9400,"True","Missing"
"5_3",9500,"True","True"
"5_3",9700,"True","Missing"
"5_3",9800,"True","True"
"5_3",9900,"True","Missing"
"5_3",140,"Model","Inaccurate"
"5_3",190,"Model","Accurate"
"5_3",290,"Model","Accurate"
"5_3",390,"Model","Accurate"
"5_3",500,"Model","Accurate"
"5_3",590,"Model","Accurate"
"5_3",700,"Model","Inaccurate"
"5_3",790,"Model","Inaccurate"
"5_3",840,"Model","Inaccurate"
"5_3",910,"Model","Inaccurate"
"5_3",990,"Model","Inaccurate"
"5_3",1400,"Model","Accurate"
"5_3",1500,"Model","Accurate"
"5_3",1590,"Model","Inaccurate"
"5_3",1650,"Model","Inaccurate"
"5_3",1810,"Model","Inaccurate"
"5_3",1880,"Model","Inaccurate"
"5_3",1940,"Model","Inaccurate"
"5_3",1990,"Model","Inaccurate"
"5_3",2100,"Model","Inaccurate"
"5_3",2150,"Model","Inaccurate"
"5_3",2510,"Model","Accurate"
"5_3",3100,"Model","Inaccurate"
"5_3",3190,"Model","Accurate"
"5_3",3300,"Model","Accurate"
"5_3",3400,"Model","Accurate"
"5_3",3500,"Model","Accurate"
"5_3",3600,"Model","Accurate"
"5_3",3700,"Model","Accurate"
"5_3",3850,"Model","Inaccurate"
"5_3",3900,"Model","Accurate"
"5_3",4090,"Model","Accurate"
"5_3",4200,"Model","Accurate"
"5_3",4270,"Model","Inaccurate"
"5_3",4400,"Model","Accurate"
"5_3",4500,"Model","Accurate"
"5_3",4570,"Model","Inaccurate"
"5_3",4710,"Model","Accurate"
"5_3",4920,"Model","Inaccurate"
"5_3",5040,"Model","Inaccurate"
"5_3",5200,"Model","Accurate"
"5_3",5300,"Model","Accurate"
"5_3",5510,"Model","Accurate"
"5_3",5640,"Model","Inaccurate"
"5_3",5830,"Model","Inaccurate"
"5_3",6050,"Model","Inaccurate"
"5_3",6330,"Model","Inaccurate"
"5_3",6600,"Model","Accurate"
"5_3",6800,"Model","Accurate"
"5_3",6960,"Model","Inaccurate"
"5_3",7420,"Model","Inaccurate"
"5_3",7500,"Model","Accurate"
"5_3",7610,"Model","Accurate"
"5_3",7800,"Model","Accurate"
"5_3",7860,"Model","Inaccurate"
"5_3",8200,"Model","Inaccurate"
"5_3",8370,"Model","Inaccurate"
"5_3",8460,"Model","Inaccurate"
"5_3",8540,"Model","Inaccurate"
"5_3",8660,"Model","Inaccurate"
"5_3",8740,"Model","Inaccurate"
"5_3",8790,"Model","Inaccurate"
"5_3",8950,"Model","Inaccurate"
"5_3",9000,"Model","Inaccurate"
"5_3",9200,"Model","Accurate"
"5_3",9300,"Model","Accurate"
"5_3",9440,"Model","Inaccurate"
"5_3",9510,"Model","Accurate"
"5_3",9560,"Model","Inaccurate"
"5_3",9820,"Model","Inaccurate"
